SampleID,Month,Site,Source_plant,Plot,Plant,sampID,Timepoint,Coll_date,Cultivar,Sample_type,Collection_criteria,Source,LibraryGroup,SeqGroup,LibraryConc_ng.ul,Weight,HeightRyan,TestWeight,Yield,PercProtein,SoilMoist,Latitude,Longitude,HeightColl,Temp_col,Prec_grw,SGB,SNB,RustScore,Mildew,leafN,leafP,leafK,leafCa,leafMg,leafS,leafFe,leafMn,leafZn,leafCu,leafB,leafNa,leafAl,HM,W/V,CEC,BS,Ac,pH,soilP,soilK,soilCa,soilMg,soilS,soilMn,soilZn,soilCu,soilNa,Host_Month,Wheat,Grass,Herb
M22_16S_g20_D03,March,LENVT,wheat,363,p003,M22_1551,Jointing,3/14/23,Hilliard,individual,oldest_healthy,sample,20,5,5,7.25,66,58.9,43.1,NA,19.34,35.377256,-77.560338,11,13.4,268,2,3,1,NA,4.1,0.13,3.95,0.25,0.1,0.25,54.8,58,25.4,6.84,2.92,0.01,11.5,0.46,1.14,3.9,59,1.6,5.2,50,129,304,54,22,14.6,3.2,0.5,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g20_E01,March,WAKMP,wheat,B13,p002,M22_2450,Jointing,3/10/23,Catawba,individual,oldest_healthy,sample,20,5,5,NA,NA,NA,NA,NA,24.7,35.732666,-78.701547,14.7,12.7,324,5,4,0,0,4.17,0.42,2.76,0.49,0.11,0.24,65.4,65.9,22.2,2.51,2.77,0.01,12.7,0.56,1.21,4.6,59,1.9,4.8,373,67,445,34,18,23.4,8.1,0.6,0,wheat_March,wheat,Yes,Yes
M22_16S_g20_E08,March,PERVT,wheat,219,p002,M22_1695,Jointing,3/28/23,Hilliard,individual,oldest_healthy,sample,20,5,5,14.95,97,58.6,89.5,8.9,29.86,36.179719,-76.359099,30.6,12.8,295,1,6,0,NA,3.87,0.32,2.34,0.35,0.15,0.19,68.6,28.6,20.7,6.75,2.9,0.01,6,0.36,0.88,5.9,84,1,6,61,55,710,151,13,9.6,2.9,1.4,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g20_F05,March,ROBVT,wheat,251,p005,M22_1876,Jointing,3/21/23,Hilliard,individual,oldest_healthy,sample,20,5,5,NA,NA,NA,NA,NA,20.32,34.511764,-79.306745,8.8,14.7,239,1,3,0,NA,4.25,0.29,2.63,0.27,0.13,0.15,46.7,35.2,24.8,6.6,3.21,0,7.47,0.41,1.21,3.4,71,1,5.7,115,65,339,64,12,7.2,2.7,2.7,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g20_G09,April,PERVT,wheat,553,p003,M22_0294,Heading,5/5/23,Hilliard,individual,oldest_healthy,sample,20,5,5,14.67,93,58.5,88.2,NA,21.9,36.180444,-76.359931,93,15.7,361,2,5,0,NA,3.12,0.18,1.42,0.78,0.26,0.18,83,87,15.8,7.02,3.47,0,20.4,0.41,0.93,5,74,1.3,5.3,59,70,520,112,16,8.2,2.2,1.1,0.2,wheat_April,wheat,Yes,Yes
M22_16S_g20_G11,April,PERVT,wheat,434,p004,M22_0290,Heading,5/5/23,Hilliard,individual,oldest_healthy,sample,20,5,5,14.7,96,58.2,87.5,9,21.8,36.180107,-76.359772,95,15.7,361,1,5,0,NA,2.69,0.19,1.53,0.57,0.22,0.15,96.9,58,13.3,5.69,3.82,0,17.2,0.51,0.92,5.3,80,1.1,5.5,54,76,600,122,11,9.2,2.3,1.3,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g20_H06,April,LENVT,wheat,566,p002,M22_0073,Heading,4/20/23,Hilliard,individual,oldest_healthy,sample,20,5,1.33,7.35,55,58.7,43.7,NA,11.3,35.376646,-77.559983,77,16.4,335,2,5,0,NA,3.81,0.18,1.69,0.44,0.15,0.24,76.4,15.5,18.9,7.82,3.25,0.01,19.1,0.81,1.1,7.3,87,0.9,6.4,75,194,929,157,23,16.1,8.9,1,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g20_H08,April,ROBVT,wheat,562,p005,M22_0508,Heading,4/24/23,Hilliard,individual,oldest_healthy,sample,20,5,4.22,NA,NA,NA,NA,NA,7.3,34.511964,-79.308017,92,18.1,296,0,3,0,NA,3.35,0.23,1.72,0.46,0.16,0.18,62.9,50.5,18.8,7.07,4,0,9.31,0.81,1.13,5.5,72,1.5,5.6,275,130,577,91,14,18.8,6.2,1.5,0,wheat_April,wheat,Yes,Yes
M22_16S_g20_H11,April,ROWVT,wheat,577,p003,M22_0708,Heading,4/27/23,Hilliard,individual,oldest_healthy,sample,20,5,5,10.87,90,54.5,63.8,NA,9.2,35.697639,-80.623136,87,15,469,0,4,0,2,3.69,0.27,1.06,1.19,0.34,0.25,76,198,21.6,8.38,4.6,0.01,9.42,0.27,0.92,8,81,1.5,6,226,73,855,241,18,214.3,10.3,4,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g21_C12,March,ROWVT,wheat,360,p002,M22_2056,Jointing,3/15/23,Hilliard,individual,oldest_healthy,sample,21,6,5,14.35,90,56,83.7,NA,33.74,35.697066,-80.623263,17.9,11.7,390,0,2,0,1,4.67,0.48,1.87,0.72,0.26,0.34,71.3,148,22.5,8.03,3.58,0.01,3.27,0.32,0.94,7.8,76,1.9,5.8,238,62,803,217,28,363.7,10.5,4,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g21_E01,April,LENVT,wheat,471,p003,M22_0069,Heading,4/20/23,Hilliard,individual,oldest_healthy,sample,21,6,5,5.68,51,59.2,33.9,NA,8.8,35.376978,-77.560024,72,16.4,335,2,4,0,NA,3.86,0.1,1.33,0.37,0.13,0.27,69.5,45.6,24.6,8.01,3.32,0.01,26.2,0.46,1.2,3.3,56,1.4,4.9,42,84,270,32,19,15.4,5.3,0.6,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g21_E02,April,ROBVT,wheat,562,p001,M22_0504,Heading,4/24/23,Hilliard,individual,oldest_healthy,sample,21,6,5,NA,NA,NA,NA,NA,11,34.511964,-79.308017,80,18.1,296,0,3,0,NA,3.35,0.23,1.72,0.46,0.16,0.18,62.9,50.5,18.8,7.07,4,0,9.31,0.81,1.13,5.5,72,1.5,5.6,275,130,577,91,14,18.8,6.2,1.5,0,wheat_April,wheat,Yes,Yes
M22_16S_g21_E04,March,ROWVT,wheat,429,p001,M22_2060,Jointing,3/15/23,Hilliard,individual,oldest_healthy,sample,21,6,5,12.99,94,56.6,76,NA,30.4,35.697219,-80.623181,18.2,11.7,390,0,5,0,2,4.84,0.46,1.83,0.63,0.23,0.33,66.5,138,23.6,8.4,3.42,0.01,3.88,0.32,0.89,7.8,70,2.3,5.5,332,66,708,213,30,369.6,10.5,3.8,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g21_F06,April,PERVT,wheat,374,p005,M22_0278,Heading,5/5/23,Hilliard,individual,oldest_healthy,sample,21,6,5,15.73,101,59,94.5,9.4,25.9,36.180019,-76.359592,102,15.7,361,1,4,0,NA,3.1,0.21,1.45,0.86,0.31,0.18,91.9,39.4,14.3,5.69,3.55,0,17,0.41,0.89,6.6,88,0.8,6.1,53,63,844,179,9,9.7,2,1.3,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g21_F07,March,WASVT,wheat,558,p001,M22_2644,Jointing,3/27/23,Hilliard,individual,oldest_healthy,sample,21,6,5,12.96,67,56.2,79.5,NA,22.84,35.849563,-76.65811,29.8,13.2,293,0,1,0,NA,4.26,0.28,2.55,0.34,0.19,0.22,67.5,43,18.3,7.7,3.82,0.01,7.61,2.84,0.97,11.5,81,2.2,5.8,107,68,1226,363,16,2,1,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g21_G12,March,UNIVT,wheat,201,p004,M22_2240,Jointing,3/20/23,Hilliard,individual,oldest_healthy,sample,21,6,5,17.55,86,60,102.6374317,9,31.94,34.948831,-80.424662,16,13.1,313,0,2,0,0,3.7,0.36,2.5,0.59,0.1,0.21,68.6,47.1,13.9,4.23,5.5,0.01,7.54,0.6,0.8,13.6,90,1.3,6.3,317,87,2255,102,27,43.9,13.8,10,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g21_H06,March,PERVT,wheat,553,p001,M22_1709,Jointing,3/28/23,Hilliard,individual,oldest_healthy,sample,21,6,5,14.67,93,58.5,88.2,NA,27.58,36.180444,-76.359931,33.4,12.8,295,2,5,0,NA,4.09,0.27,2.27,0.47,0.17,0.24,69.6,51.3,24.8,6.23,2.84,0.01,8.8,0.36,0.81,4.8,67,1.6,5.3,60,52,453,99,14,7.7,1.9,1,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g21_H12,March,WAKMP,wheat,B15,p004,M22_2462,Jointing,3/10/23,USG3540,individual,oldest_healthy,sample,21,6,5,NA,NA,NA,NA,NA,22.32,35.732941,-78.701558,27.6,12.7,324,6,4,0,3,4.55,0.52,3.12,0.57,0.13,0.3,71.8,47.4,25.6,3.73,3.51,0.01,10.8,0.41,1.19,6,66,2,4.9,538,83,673,42,19,29.4,12.4,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g22_A08,April,UNIVT,wheat,430,p003,M22_0930,Heading,4/28/23,Hilliard,individual,oldest_healthy,sample,22,6,5,17.46,102,59.1,102.8144917,8.8,13.7,34.948124,-80.424406,92,16.4,407,0,3,0,0,3.29,0.25,1.51,0.84,0.19,0.19,74.6,72.1,18.2,6.35,7.86,0.01,14.4,0.36,0.79,12.4,87,1.6,6.2,255,61,1990,81,24,55.9,15.1,9.1,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g22_C11,March,LENVT,wheat,566,p003,M22_1561,Jointing,3/14/23,Hilliard,individual,oldest_healthy,sample,22,6,5,7.35,55,58.7,43.7,NA,22.86,35.376646,-77.559983,11,13.4,268,2,5,0,NA,4.23,0.16,4.11,0.34,0.12,0.25,59.3,18.2,19.7,6.63,2.97,0.01,6.73,0.97,0.91,7.4,86,1,6.1,84,233,898,156,34,17.1,8.4,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g22_D03,March,LENVT,wheat,272,p003,M22_1546,Jointing,3/14/23,Hilliard,individual,oldest_healthy,sample,22,6,5,7.25,62,59.3,43.1,NA,19.82,35.3776,-77.560296,14,13.4,268,2,4,2,NA,3.99,0.12,4,0.33,0.12,0.24,56.1,25,17.9,6.44,2.97,0.01,7.47,0.56,1.14,5.3,75,1.3,5.6,54,130,565,94,29,18.6,4.4,0.6,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g22_E04,March,WAKMP,wheat,B11,p005,M22_2443,Jointing,3/10/23,Catawba,individual,oldest_healthy,sample,22,6,5,NA,NA,NA,NA,NA,23.1,35.732396,-78.701534,14.8,12.7,324,5,5,0,0,3.88,0.36,2.44,0.39,0.11,0.22,63.3,55.5,20.4,2.04,2.49,0.01,9.24,0.66,1.02,4.1,50,2,4.8,269,66,319,35,18,19.2,6.8,0.6,0,wheat_March,wheat,Yes,Yes
M22_16S_g22_F09,March,WAKMP,wheat,B13,p005,M22_2453,Jointing,3/10/23,Catawba,individual,oldest_healthy,sample,22,6,5,NA,NA,NA,NA,NA,24.7,35.732666,-78.701547,15.3,12.7,324,5,4,0,0,4.17,0.42,2.76,0.49,0.11,0.24,65.4,65.9,22.2,2.51,2.77,0.01,12.7,0.56,1.21,4.6,59,1.9,4.8,373,67,445,34,18,23.4,8.1,0.6,0,wheat_March,wheat,Yes,Yes
M22_16S_g23_A11,March,WAKMP,wheat,B14,p005,M22_2458,Jointing,3/10/23,Hilliard,individual,oldest_healthy,sample,23,6,5,NA,NA,NA,NA,NA,25.16,35.732807,-78.701551,18.6,12.7,324,3,5,0,0,3.47,0.43,2.35,0.56,0.11,0.21,64.1,74.6,23.7,3.27,2.69,0,9.63,0.56,1.18,5.4,64,2,4.9,487,61,611,33,17,28.9,10.6,0.8,0,wheat_March,wheat,Yes,Yes
M22_16S_g23_B02,March,WAKMP,wheat,B08,p005,M22_2433,Jointing,3/10/23,Shirley,individual,oldest_healthy,sample,23,6,5,NA,NA,NA,NA,NA,20.62,35.732671,-78.701523,6.8,12.7,324,3,4,0,0,3.64,0.42,2.53,0.58,0.11,0.24,64.5,86.1,26.2,3.62,2.71,0,9.8,0.51,1.18,4.6,59,1.9,4.8,401,68,467,31,18,25.9,8.4,0.7,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g23_B08,April,WASVT,wheat,318,p001,M22_1381,Heading,5/9/23,Hilliard,individual,oldest_healthy,sample,23,6,5,14.19,79,57.4,86.7,NA,17.8,35.849584,-76.657093,86,16.2,364,0,0,0,NA,2.82,0.18,1.21,0.51,0.29,0.15,91.7,149,12.2,5.57,3.83,0.01,38.4,3.28,0.99,11.5,77,2.7,5.6,81,100,1190,316,16,3.1,0.9,0.8,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g23_C12,March,ROBVT,wheat,373,p003,M22_1879,Jointing,3/21/23,Hilliard,individual,oldest_healthy,sample,23,6,5,NA,NA,NA,NA,NA,14.64,34.511761,-79.307246,17,14.7,239,1,3,0,NA,3.58,0.26,2.9,0.28,0.12,0.2,53.5,27.7,19.7,4.53,2.83,0,5.82,0.32,1.2,3.5,72,1,5.6,104,39,378,65,10,11.7,4.2,0.5,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g23_E01,April,ROWVT,wheat,360,p005,M22_0700,Heading,4/27/23,Hilliard,individual,oldest_healthy,sample,23,6,5,14.35,90,56,83.7,NA,10.8,35.697066,-80.623263,92,15,469,0,2,0,1,3.46,0.26,1.04,1.06,0.33,0.25,70.2,195,22,7.09,4.52,0.01,11.1,0.36,0.94,8.2,81,1.5,6.1,209,64,907,242,19,292.3,11.7,3.9,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g23_E08,April,WASVT,wheat,251,p004,M22_1379,Heading,5/9/23,Hilliard,individual,oldest_healthy,sample,23,6,5,11.83,69,55.9,71.4,NA,16.6,35.849402,-76.656793,73,16.2,364,0,0,0,NA,2.98,0.12,1.16,0.52,0.26,0.15,78.7,94.3,13.8,6.25,4.27,0.01,31.2,4.32,0.95,10.2,73,2.7,5.4,55,91,1041,254,15,3.1,1.3,0.7,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g23_E11,March,PERVT,wheat,374,p005,M22_1703,Jointing,3/28/23,Hilliard,individual,oldest_healthy,sample,23,6,5,15.73,101,59,94.5,9.4,30.14,36.180019,-76.359592,33.7,12.8,295,1,4,0,NA,4.11,0.36,2.2,0.41,0.18,0.23,76.6,35.2,22.3,6.16,3.8,0.01,6.26,0.27,0.77,6.9,85,1,6,76,56,859,172,16,12.8,2.4,1.2,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g23_F01,March,WAKMP,wheat,B07,p004,M22_2427,Jointing,3/10/23,USG3640,individual,oldest_healthy,sample,23,6,5,NA,NA,NA,NA,NA,21.94,35.732811,-78.701528,24.8,12.7,324,5,6,0,3,3.39,0.71,3.04,0.8,0.13,0.3,60.9,109,31.3,4.07,3.09,0,18.9,0.51,1.15,5.9,63,2.2,4.7,528,69,647,41,21,31.1,10.9,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g23_G09,April,ROBVT,wheat,373,p005,M22_0498,Heading,4/24/23,Hilliard,individual,oldest_healthy,sample,23,6,5,NA,NA,NA,NA,NA,4.2,34.511761,-79.307246,86,18.1,296,1,3,0,NA,3.38,0.2,1.54,0.42,0.14,0.17,63.9,25.4,14.9,6.09,4.1,0,6.89,0.36,1.25,4.2,74,1.1,5.8,103,44,461,90,8,10.6,4.3,0.6,0,wheat_April,wheat,Yes,Yes
M22_16S_g23_H09,March,UNIVT,wheat,309,p001,M22_2242,Jointing,3/20/23,Hilliard,individual,oldest_healthy,sample,23,6,5,16.39,89,59.6,96.7338179,8.6,33.68,34.94846,-80.424713,21,13.1,313,0,1,0,0,3.55,0.34,2.25,0.7,0.11,0.21,77.7,65.3,17.8,4.8,5.22,0.01,8.06,0.6,0.87,10.9,89,1.2,6.3,207,62,1781,90,23,49.5,9.1,8.8,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g24_A04,March,UNIVT,wheat,309,p003,M22_2244,Jointing,3/20/23,Hilliard,individual,oldest_healthy,sample,24,6,5,16.39,89,59.6,96.7338179,8.6,33.68,34.94846,-80.424713,13,13.1,313,0,1,0,0,3.55,0.34,2.25,0.7,0.11,0.21,77.7,65.3,17.8,4.8,5.22,0.01,8.06,0.6,0.87,10.9,89,1.2,6.3,207,62,1781,90,23,49.5,9.1,8.8,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g24_A05,April,ROBVT,wheat,373,p003,M22_0496,Heading,4/24/23,Hilliard,individual,oldest_healthy,sample,24,6,5,NA,NA,NA,NA,NA,3.3,34.511761,-79.307246,81,18.1,296,1,3,0,NA,3.38,0.2,1.54,0.42,0.14,0.17,63.9,25.4,14.9,6.09,4.1,0,6.89,0.36,1.25,4.2,74,1.1,5.8,103,44,461,90,8,10.6,4.3,0.6,0,wheat_April,wheat,Yes,Yes
M22_16S_g24_A08,March,WAKMP,wheat,B15,p003,M22_2461,Jointing,3/10/23,USG3540,individual,oldest_healthy,sample,24,6,5,NA,NA,NA,NA,NA,22.32,35.732941,-78.701558,31,12.7,324,6,4,0,3,4.55,0.52,3.12,0.57,0.13,0.3,71.8,47.4,25.6,3.73,3.51,0.01,10.8,0.41,1.19,6,66,2,4.9,538,83,673,42,19,29.4,12.4,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g24_A10,April,LENVT,wheat,363,p002,M22_0063,Heading,4/20/23,Hilliard,individual,oldest_healthy,sample,24,6,5,7.25,66,58.9,43.1,NA,10.4,35.377256,-77.560338,82,16.4,335,2,3,1,NA,4.05,0.13,1.34,0.36,0.15,0.23,69.7,43.6,22.2,8.65,3.64,0.01,17.5,0.32,1.16,3.7,70,1.1,5.5,47,117,350,63,16,15.4,3.5,0.6,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g24_B09,March,ROBVT,wheat,562,p003,M22_1889,Jointing,3/21/23,Hilliard,individual,oldest_healthy,sample,24,6,5,NA,NA,NA,NA,NA,20.86,34.511964,-79.308017,19.5,14.7,239,0,3,0,NA,4.06,0.33,3.09,0.35,0.12,0.23,58.5,49.3,24.7,4.84,3.3,0,9.87,0.92,1.05,6.2,69,2,5.3,271,74,684,81,19,22.9,7.6,1.4,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g24_C02,April,WASVT,wheat,318,p005,M22_1385,Heading,5/9/23,Hilliard,individual,oldest_healthy,sample,24,6,5,14.19,79,57.4,86.7,NA,21.1,35.849584,-76.657093,89,16.2,364,0,0,0,NA,2.82,0.18,1.21,0.51,0.29,0.15,91.7,149,12.2,5.57,3.83,0.01,38.4,3.28,0.99,11.5,77,2.7,5.6,81,100,1190,316,16,3.1,0.9,0.8,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g24_C03,March,WAKMP,wheat,B11,p001,M22_2439,Jointing,3/10/23,Catawba,individual,oldest_healthy,sample,24,6,5,NA,NA,NA,NA,NA,23.1,35.732396,-78.701534,12.4,12.7,324,5,5,0,0,3.88,0.36,2.44,0.39,0.11,0.22,63.3,55.5,20.4,2.04,2.49,0.01,9.24,0.66,1.02,4.1,50,2,4.8,269,66,319,35,18,19.2,6.8,0.6,0,wheat_March,wheat,Yes,Yes
M22_16S_g24_C05,March,WASVT,wheat,461,p001,M22_2639,Jointing,3/27/23,Hilliard,individual,oldest_healthy,sample,24,6,5,15.02,77,56.2,92.1,NA,22.6,35.849539,-76.657698,32.5,13.2,293,0,0,0,NA,4.03,0.31,1.93,0.41,0.21,0.2,64.5,41.7,17.5,8.98,4,0.01,9.16,2.44,0.96,11.4,81,2.1,5.9,93,55,1235,360,18,2.9,0.9,0.9,0.2,wheat_March,wheat,Yes,Yes
M22_16S_g24_D02,April,WAKMP,wheat,B06,p003,M22_1128,Heading,4/19/23,Hilliard,individual,oldest_healthy,sample,24,6,5,NA,NA,NA,NA,NA,21.6,35.732944,-78.701535,85,16,419,3,5,0,0,3.91,0.31,1.77,0.83,0.18,0.26,70.1,113,30.1,3.95,3.91,0.01,10.9,0.32,1.09,8.2,80,1.7,5.4,651,69,1175,63,20,32,16.8,1.5,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g24_E05,March,WAKMP,wheat,B03,p002,M22_2410,Jointing,3/10/23,Catawba,individual,oldest_healthy,sample,24,6,5,NA,NA,NA,NA,NA,25.8,35.733357,-78.701549,14.3,12.7,324,4,4,0,0,3.53,0.53,3.36,0.38,0.09,0.22,100,54.6,21.2,4.18,2.92,0.01,11.7,0.36,1.19,7.9,78,1.7,5.3,632,95,1085,60,18,34,14.6,1.5,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g24_F12,April,LENVT,wheat,272,p003,M22_0059,Heading,4/20/23,Hilliard,individual,oldest_healthy,sample,24,6,5,7.25,62,59.3,43.1,NA,9.8,35.3776,-77.560296,77,16.4,335,2,4,2,NA,4.01,0.13,1.57,0.41,0.15,0.27,70.2,19.6,20,8.26,3.11,0.01,11.3,0.46,1.15,5,81,1,6,60,123,611,84,18,17,4.8,0.8,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g24_H04,March,ROWVT,wheat,360,p004,M22_2058,Jointing,3/15/23,Hilliard,individual,oldest_healthy,sample,24,6,5,14.35,90,56,83.7,NA,33.74,35.697066,-80.623263,17.8,11.7,390,0,2,0,1,4.67,0.48,1.87,0.72,0.26,0.34,71.3,148,22.5,8.03,3.58,0.01,3.27,0.32,0.94,7.8,76,1.9,5.8,238,62,803,217,28,363.7,10.5,4,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g24_H06,March,WASVT,wheat,558,p002,M22_2645,Jointing,3/27/23,Hilliard,individual,oldest_healthy,sample,24,6,5,12.96,67,56.2,79.5,NA,22.84,35.849563,-76.65811,31.3,13.2,293,0,1,0,NA,4.26,0.28,2.55,0.34,0.19,0.22,67.5,43,18.3,7.7,3.82,0.01,7.61,2.84,0.97,11.5,81,2.2,5.8,107,68,1226,363,16,2,1,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g25_A07,March,ROWVT,wheat,429,p005,M22_2064,Jointing,3/15/23,Hilliard,individual,oldest_healthy,sample,25,7,5,12.99,94,56.6,76,NA,30.4,35.697219,-80.623181,18,11.7,390,0,5,0,2,4.84,0.46,1.83,0.63,0.23,0.33,66.5,138,23.6,8.4,3.42,0.01,3.88,0.32,0.89,7.8,70,2.3,5.5,332,66,708,213,30,369.6,10.5,3.8,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g25_B05,April,PERVT,wheat,434,p005,M22_0291,Heading,5/5/23,Hilliard,individual,oldest_healthy,sample,25,7,5,14.7,96,58.2,87.5,9,22.4,36.180107,-76.359772,96,15.7,361,1,5,0,NA,2.69,0.19,1.53,0.57,0.22,0.15,96.9,58,13.3,5.69,3.82,0,17.2,0.51,0.92,5.3,80,1.1,5.5,54,76,600,122,11,9.2,2.3,1.3,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g25_D04,March,ROBVT,wheat,251,p004,M22_1875,Jointing,3/21/23,Hilliard,individual,oldest_healthy,sample,25,7,5,NA,NA,NA,NA,NA,20.32,34.511764,-79.306745,5.1,14.7,239,1,3,0,NA,4.25,0.29,2.63,0.27,0.13,0.15,46.7,35.2,24.8,6.6,3.21,0,7.47,0.41,1.21,3.4,71,1,5.7,115,65,339,64,12,7.2,2.7,2.7,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g25_G08,March,LENVT,wheat,363,p004,M22_1552,Jointing,3/14/23,Hilliard,individual,oldest_healthy,sample,25,7,5,7.25,66,58.9,43.1,NA,19.34,35.377256,-77.560338,14,13.4,268,2,3,1,NA,4.1,0.13,3.95,0.25,0.1,0.25,54.8,58,25.4,6.84,2.92,0.01,11.5,0.46,1.14,3.9,59,1.6,5.2,50,129,304,54,22,14.6,3.2,0.5,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g25_G09,April,UNIVT,wheat,201,p004,M22_0921,Heading,4/28/23,Hilliard,individual,oldest_healthy,sample,25,7,5,17.55,86,60,102.6374317,9,7.4,34.948831,-80.424662,98,16.4,407,0,2,0,0,3.26,0.24,1.5,0.79,0.18,0.18,76.3,42.2,16.7,6.83,12.2,0.01,10.7,0.36,0.83,13.7,90,1.3,6.4,305,87,2263,108,24,37.9,14.2,10.3,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g25_H02,March,WASVT,wheat,461,p003,M22_2641,Jointing,3/27/23,Hilliard,individual,oldest_healthy,sample,25,7,5,15.02,77,56.2,92.1,NA,22.6,35.849539,-76.657698,31,13.2,293,0,0,0,NA,4.03,0.31,1.93,0.41,0.21,0.2,64.5,41.7,17.5,8.98,4,0.01,9.16,2.44,0.96,11.4,81,2.1,5.9,93,55,1235,360,18,2.9,0.9,0.9,0.2,wheat_March,wheat,Yes,Yes
M22_16S_g25_H12,March,ROWVT,wheat,227,p004,M22_2053,Jointing,3/15/23,Hilliard,individual,oldest_healthy,sample,25,7,5,12.59,92,55,71.5,NA,37.32,35.696813,-80.623607,17.4,11.7,390,2,5,0,2,4.68,0.44,1.65,0.82,0.3,0.34,74.3,126,25.2,10.6,3.83,0.01,7.32,0.36,0.82,8.5,83,1.4,6.1,225,58,943,269,28,227.9,13.2,4.1,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g26_B05,March,UNIVT,wheat,510,p004,M22_2255,Jointing,3/20/23,Hilliard,individual,oldest_healthy,sample,26,7,5,17.38,94,60.4,102.5768002,NA,37.54,34.947817,-80.424514,21,13.1,313,0,2,0,0,3.62,0.35,1.92,0.63,0.11,0.21,78.4,60.1,15,6.12,5.22,0.01,10.7,0.36,0.81,13.1,92,1,6.5,239,56,2260,83,27,74.4,13.4,10.8,0.2,wheat_March,wheat,Yes,Yes
M22_16S_g26_B12,March,LENVT,wheat,566,p001,M22_1559,Jointing,3/14/23,Hilliard,individual,oldest_healthy,sample,26,7,5,7.35,55,58.7,43.7,NA,22.86,35.376646,-77.559983,19,13.4,268,2,5,0,NA,4.23,0.16,4.11,0.34,0.12,0.25,59.3,18.2,19.7,6.63,2.97,0.01,6.73,0.97,0.91,7.4,86,1,6.1,84,233,898,156,34,17.1,8.4,0.9,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g26_C06,March,WASVT,wheat,251,p005,M22_2633,Jointing,3/27/23,Hilliard,individual,oldest_healthy,sample,26,7,5,11.83,69,55.9,71.4,NA,20.18,35.849402,-76.656793,22,13.2,293,0,0,0,NA,4.18,0.22,3.16,0.31,0.15,0.2,73.9,63.3,23.9,8.82,3.6,0.01,32.3,3.87,0.93,10.6,72,2.9,5.3,65,87,1092,240,18,3.9,1.5,0.7,0.1,wheat_March,wheat,Yes,Yes
M22_16S_g26_C08,April,WASVT,wheat,558,p001,M22_1391,Heading,5/9/23,Hilliard,individual,oldest_healthy,sample,26,7,5,12.96,67,56.2,79.5,NA,17.2,35.849563,-76.65811,84,16.2,364,0,1,0,NA,2.9,0.15,1.05,0.64,0.37,0.2,94.7,84.3,11.4,6.61,4.49,0.01,48.9,3.57,1.01,11.2,80,2.2,5.8,92,78,1183,347,11,1.6,0.8,0.8,0.1,wheat_April,wheat,Yes,Yes
M22_16S_g26_D06,March,ROBVT,wheat,562,p004,M22_1890,Jointing,3/21/23,Hilliard,individual,oldest_healthy,sample,26,7,5,NA,NA,NA,NA,NA,20.86,34.511964,-79.308017,27,14.7,239,0,3,0,NA,4.06,0.33,3.09,0.35,0.12,0.23,58.5,49.3,24.7,4.84,3.3,0,9.87,0.92,1.05,6.2,69,2,5.3,271,74,684,81,19,22.9,7.6,1.4,0.1,wheat_March,wheat,Yes,Yes
